Fight Night Title,date,location,Fighter A,Fighter A ID,Fighter B,Fighter B ID,Division,Outcome Method,Outcome Round,Outcome Time,Outcome Format,Referee,Outcome Detail,Fighter A Round 1 KD,Fighter A Round 1 SIG STR Landed,Fighter A Round 1 SIG STR Attempted,Fighter A Round 1 SIG STR %,Fighter A Round 1 TOTAL STR Landed,Fighter A Round 1 TOTAL STR Attempted,Fighter A Round 1 TD Landed,Fighter A Round 1 Attempted,Fighter A Round 1 TD %,Fighter A Round 1 SUB ATT,Fighter A Round 1 REV,Fighter A Round 1 CTRL,Fighter A Round 2 KD,Fighter A Round 2 SIG STR Landed,Fighter A Round 2 SIG STR Attempted,Fighter A Round 2 SIG STR %,Fighter A Round 2 TOTAL STR Landed,Fighter A Round 2 TOTAL STR Attempted,Fighter A Round 2 TD Landed,Fighter A Round 2 Attempted,Fighter A Round 2 TD %,Fighter A Round 2 SUB ATT,Fighter A Round 2 REV,Fighter A Round 2 CTRL,Fighter A Round 3 KD,Fighter A Round 3 SIG STR Landed,Fighter A Round 3 SIG STR Attempted,Fighter A Round 3 SIG STR %,Fighter A Round 3 TOTAL STR Landed,Fighter A Round 3 TOTAL STR Attempted,Fighter A Round 3 TD Landed,Fighter A Round 3 Attempted,Fighter A Round 3 TD %,Fighter A Round 3 SUB ATT,Fighter A Round 3 REV,Fighter A Round 3 CTRL,Fighter A Round 4 KD,Fighter A Round 4 SIG STR Landed,Fighter A Round 4 SIG STR Attempted,Fighter A Round 4 SIG STR %,Fighter A Round 4 TOTAL STR Landed,Fighter A Round 4 TOTAL STR Attempted,Fighter A Round 4 TD Landed,Fighter A Round 4 Attempted,Fighter A Round 4 TD %,Fighter A Round 4 SUB ATT,Fighter A Round 4 REV,Fighter A Round 4 CTRL,Fighter A Round 5 KD,Fighter A Round 5 SIG STR Landed,Fighter A Round 5 SIG STR Attempted,Fighter A Round 5 SIG STR %,Fighter A Round 5 TOTAL STR Landed,Fighter A Round 5 TOTAL STR Attempted,Fighter A Round 5 TD Landed,Fighter A Round 5 Attempted,Fighter A Round 5 TD %,Fighter A Round 5 SUB ATT,Fighter A Round 5 REV,Fighter A Round 5 CTRL,Fighter A Total KD,Fighter A Total SIG STR Landed,Fighter A Total SIG STR Attempted,Fighter A Total SIG STR %,Fighter A Total TOTAL STR Landed,Fighter A Total TOTAL STR Attempted,Fighter A Total TD Landed,Fighter A Total Attempted,Fighter A Total TD %,Fighter A Total SUB ATT,Fighter A Total REV,Fighter A Total CTRL,Fighter B Round 1 KD,Fighter B Round 1 SIG STR Landed,Fighter B Round 1 SIG STR Attempted,Fighter B Round 1 SIG STR %,Fighter B Round 1 TOTAL STR Landed,Fighter B Round 1 TOTAL STR Attempted,Fighter B Round 1 TD Landed,Fighter B Round 1 Attempted,Fighter B Round 1 TD %,Fighter B Round 1 SUB ATT,Fighter B Round 1 REV,Fighter B Round 1 CTRL,Fighter B Round 2 KD,Fighter B Round 2 SIG STR Landed,Fighter B Round 2 SIG STR Attempted,Fighter B Round 2 SIG STR %,Fighter B Round 2 TOTAL STR Landed,Fighter B Round 2 TOTAL STR Attempted,Fighter B Round 2 TD Landed,Fighter B Round 2 Attempted,Fighter B Round 2 TD %,Fighter B Round 2 SUB ATT,Fighter B Round 2 REV,Fighter B Round 2 CTRL,Fighter B Round 3 KD,Fighter B Round 3 SIG STR Landed,Fighter B Round 3 SIG STR Attempted,Fighter B Round 3 SIG STR %,Fighter B Round 3 TOTAL STR Landed,Fighter B Round 3 TOTAL STR Attempted,Fighter B Round 3 TD Landed,Fighter B Round 3 Attempted,Fighter B Round 3 TD %,Fighter B Round 3 SUB ATT,Fighter B Round 3 REV,Fighter B Round 3 CTRL,Fighter B Round 4 KD,Fighter B Round 4 SIG STR Landed,Fighter B Round 4 SIG STR Attempted,Fighter B Round 4 SIG STR %,Fighter B Round 4 TOTAL STR Landed,Fighter B Round 4 TOTAL STR Attempted,Fighter B Round 4 TD Landed,Fighter B Round 4 Attempted,Fighter B Round 4 TD %,Fighter B Round 4 SUB ATT,Fighter B Round 4 REV,Fighter B Round 4 CTRL,Fighter B Round 5 KD,Fighter B Round 5 SIG STR Landed,Fighter B Round 5 SIG STR Attempted,Fighter B Round 5 SIG STR %,Fighter B Round 5 TOTAL STR Landed,Fighter B Round 5 TOTAL STR Attempted,Fighter B Round 5 TD Landed,Fighter B Round 5 Attempted,Fighter B Round 5 TD %,Fighter B Round 5 SUB ATT,Fighter B Round 5 REV,Fighter B Round 5 CTRL,Fighter B Total KD,Fighter B Total SIG STR Landed,Fighter B Total SIG STR Attempted,Fighter B Total SIG STR %,Fighter B Total TOTAL STR Landed,Fighter B Total TOTAL STR Attempted,Fighter B Total TD Landed,Fighter B Total Attempted,Fighter B Total TD %,Fighter B Total SUB ATT,Fighter B Total REV,Fighter B Total CTRL,Fighter A Round 1 Head Shots Landed,Fighter A Round 1 Head Shots Attempted,Fighter A Round 1 Body Shots Landed,Fighter A Round 1 Body Shots Attempted,Fighter A Round 1 Leg Shots Landed,Fighter A Round 1 Leg Shots Attempted,Fighter A Round 1 Distance Shots Landed,Fighter A Round 1 Distance Shots Attempted,Fighter A Round 1 Clinch Landed,Fighter A Round 1 Clinch Attempted,Fighter A Round 1 Ground Landed,Fighter A Round 1 Ground Attempted,Fighter A Round 2 Head Shots Landed,Fighter A Round 2 Head Shots Attempted,Fighter A Round 2 Body Shots Landed,Fighter A Round 2 Body Shots Attempted,Fighter A Round 2 Leg Shots Landed,Fighter A Round 2 Leg Shots Attempted,Fighter A Round 2 Distance Shots Landed,Fighter A Round 2 Distance Shots Attempted,Fighter A Round 2 Clinch Landed,Fighter A Round 2 Clinch Attempted,Fighter A Round 2 Ground Landed,Fighter A Round 2 Ground Attempted,Fighter A Round 3 Head Shots Landed,Fighter A Round 3 Head Shots Attempted,Fighter A Round 3 Body Shots Landed,Fighter A Round 3 Body Shots Attempted,Fighter A Round 3 Leg Shots Landed,Fighter A Round 3 Leg Shots Attempted,Fighter A Round 3 Distance Shots Landed,Fighter A Round 3 Distance Shots Attempted,Fighter A Round 3 Clinch Landed,Fighter A Round 3 Clinch Attempted,Fighter A Round 3 Ground Landed,Fighter A Round 3 Ground Attempted,Fighter A Round 4 Head Shots Landed,Fighter A Round 4 Head Shots Attempted,Fighter A Round 4 Body Shots Landed,Fighter A Round 4 Body Shots Attempted,Fighter A Round 4 Leg Shots Landed,Fighter A Round 4 Leg Shots Attempted,Fighter A Round 4 Distance Shots Landed,Fighter A Round 4 Distance Shots Attempted,Fighter A Round 4 Clinch Landed,Fighter A Round 4 Clinch Attempted,Fighter A Round 4 Ground Landed,Fighter A Round 4 Ground Attempted,Fighter A Round 5 Head Shots Landed,Fighter A Round 5 Head Shots Attempted,Fighter A Round 5 Body Shots Landed,Fighter A Round 5 Body Shots Attempted,Fighter A Round 5 Leg Shots Landed,Fighter A Round 5 Leg Shots Attempted,Fighter A Round 5 Distance Shots Landed,Fighter A Round 5 Distance Shots Attempted,Fighter A Round 5 Clinch Landed,Fighter A Round 5 Clinch Attempted,Fighter A Round 5 Ground Landed,Fighter A Round 5 Ground Attempted,Fighter A Total Head Shots Landed,Fighter A Total Head Shots Attempted,Fighter A Total Body Shots Landed,Fighter A Total Body Shots Attempted,Fighter A Total Leg Shots Landed,Fighter A Total Leg Shots Attempted,Fighter A Total Distance Shots Landed,Fighter A Total Distance Shots Attempted,Fighter A Total Clinch Landed,Fighter A Total Clinch Attempted,Fighter A Total Ground Landed,Fighter A Total Ground Attempted,Fighter B Round 1 Head Shots Landed,Fighter B Round 1 Head Shots Attempted,Fighter B Round 1 Body Shots Landed,Fighter B Round 1 Body Shots Attempted,Fighter B Round 1 Leg Shots Landed,Fighter B Round 1 Leg Shots Attempted,Fighter B Round 1 Distance Shots Landed,Fighter B Round 1 Distance Shots Attempted,Fighter B Round 1 Clinch Landed,Fighter B Round 1 Clinch Attempted,Fighter B Round 1 Ground Landed,Fighter B Round 1 Ground Attempted,Fighter B Round 2 Head Shots Landed,Fighter B Round 2 Head Shots Attempted,Fighter B Round 2 Body Shots Landed,Fighter B Round 2 Body Shots Attempted,Fighter B Round 2 Leg Shots Landed,Fighter B Round 2 Leg Shots Attempted,Fighter B Round 2 Distance Shots Landed,Fighter B Round 2 Distance Shots Attempted,Fighter B Round 2 Clinch Landed,Fighter B Round 2 Clinch Attempted,Fighter B Round 2 Ground Landed,Fighter B Round 2 Ground Attempted,Fighter B Round 3 Head Shots Landed,Fighter B Round 3 Head Shots Attempted,Fighter B Round 3 Body Shots Landed,Fighter B Round 3 Body Shots Attempted,Fighter B Round 3 Leg Shots Landed,Fighter B Round 3 Leg Shots Attempted,Fighter B Round 3 Distance Shots Landed,Fighter B Round 3 Distance Shots Attempted,Fighter B Round 3 Clinch Landed,Fighter B Round 3 Clinch Attempted,Fighter B Round 3 Ground Landed,Fighter B Round 3 Ground Attempted,Fighter B Round 4 Head Shots Landed,Fighter B Round 4 Head Shots Attempted,Fighter B Round 4 Body Shots Landed,Fighter B Round 4 Body Shots Attempted,Fighter B Round 4 Leg Shots Landed,Fighter B Round 4 Leg Shots Attempted,Fighter B Round 4 Distance Shots Landed,Fighter B Round 4 Distance Shots Attempted,Fighter B Round 4 Clinch Landed,Fighter B Round 4 Clinch Attempted,Fighter B Round 4 Ground Landed,Fighter B Round 4 Ground Attempted,Fighter B Round 5 Head Shots Landed,Fighter B Round 5 Head Shots Attempted,Fighter B Round 5 Body Shots Landed,Fighter B Round 5 Body Shots Attempted,Fighter B Round 5 Leg Shots Landed,Fighter B Round 5 Leg Shots Attempted,Fighter B Round 5 Distance Shots Landed,Fighter B Round 5 Distance Shots Attempted,Fighter B Round 5 Clinch Landed,Fighter B Round 5 Clinch Attempted,Fighter B Round 5 Ground Landed,Fighter B Round 5 Ground Attempted,Fighter B Total Head Shots Landed,Fighter B Total Head Shots Attempted,Fighter B Total Body Shots Landed,Fighter B Total Body Shots Attempted,Fighter B Total Leg Shots Landed,Fighter B Total Leg Shots Attempted,Fighter B Total Distance Shots Landed,Fighter B Total Distance Shots Attempted,Fighter B Total Clinch Landed,Fighter B Total Clinch Attempted,Fighter B Total Ground Landed,Fighter B Total Ground Attempted
UFC Fight Night: Dern vs. Rodriguez,"October 09, 2021","Las Vegas, Nevada, USA",Mackenzie Dern,7447e9f28508106a,Marina Rodriguez,cd2c4d30c6e13b47,Women's Strawweight,Decision - Unanimous,5,5:00,(5-5-5-5-5),Smith,"


Mike Bell 46 - 49.
 

Sal D'amato 46 - 49.
 

Junichiro Kamijo 46 - 49.",0,5,17,29%,7,19,0,0,---,0,0,1:18,0,10,22,45%,33,48,0,1,0%,1,1,4:21,0,8,35,22%,8,35,0,2,0%,0,0,0:22,0,15,54,27%,21,61,1,2,50%,0,0,0:39,0,11,46,23%,11,46,0,3,0%,0,0,0:41,0,49,174,28%,80,209,1,8,12%,1,1,7:21,0,24,49,48%,24,49,0,0,---,0,0,0:04,0,1,6,16%,2,7,0,0,---,1,0,0:06,0,45,91,49%,47,94,0,0,---,0,0,0:00,0,37,65,56%,37,65,0,0,---,0,0,0:00,0,37,68,54%,38,69,0,0,---,0,0,0:00,0,144,279,51%,148,284,0,0,---,1,0,0:10,4,13,1,2,0,2,5,17,0,0,0,0,10,21,0,1,0,0,1,9,0,0,9,13,7,31,0,3,1,1,8,34,0,1,0,0,12,50,1,2,2,2,11,49,1,2,3,3,8,43,2,2,1,1,11,46,0,0,0,0,41,158,4,10,4,6,36,155,1,3,12,16,9,31,10,12,5,6,19,44,5,5,0,0,0,4,0,1,1,1,1,6,0,0,0,0,28,66,8,15,9,10,37,82,8,9,0,0,14,36,13,19,10,10,34,61,3,4,0,0,21,49,8,11,8,8,33,64,4,4,0,0,72,186,39,58,33,35,124,257,20,22,0,0
UFC Fight Night: Ladd vs. Dumont,"October 16, 2021","Las Vegas, Nevada, USA",Istela Nunes,efc67b07eed39794,Ariane Carnelossi,c0d5c0c95c59050b,Women's Strawweight,Submission,3,2:57,(5-5-5),Peterson,Rear Naked Choke,0,31,63,49%,37,69,0,0,---,0,0,0:00,0,18,29,62%,46,57,0,0,---,0,0,0:00,0,13,27,48%,15,30,0,0,---,0,0,0:00,,,,,,,,,,,,,,,,,,,,,,,,,0,62,119,52%,98,156,0,0,---,0,0,0:00,0,18,52,34%,34,70,1,1,100%,0,0,2:21,0,9,30,30%,27,55,3,4,75%,0,0,3:33,0,9,26,34%,15,33,1,2,50%,1,0,1:10,,,,,,,,,,,,,,,,,,,,,,,,,0,36,108,33%,76,158,5,7,71%,1,0,7:04,17,47,10,12,4,4,27,59,4,4,0,0,12,21,4,6,2,2,14,23,4,6,0,0,8,20,2,4,3,3,13,27,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,37,88,16,22,9,9,54,109,8,10,0,0,17,50,0,1,1,1,17,49,1,3,0,0,8,29,1,1,0,0,7,25,2,5,0,0,8,24,1,2,0,0,9,26,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,33,103,2,4,1,1,33,100,3,8,0,0
UFC Fight Night: Ladd vs. Dumont,"October 16, 2021","Las Vegas, Nevada, USA",Loopy Godinez,8e5d953bdb9ae5e7,Luana Carolina,528b071cf3da7c56,Women's Flyweight,Decision - Unanimous,3,5:00,(5-5-5),Tognoni,"


Junichiro Kamijo 28 - 29.
 

Eric Colon 28 - 29.
 

Sal D'amato 28 - 29.",0,7,10,70%,23,26,1,5,20%,0,0,4:01,0,10,23,43%,11,24,1,5,20%,0,0,1:21,0,6,21,28%,11,26,0,5,0%,0,0,2:15,,,,,,,,,,,,,,,,,,,,,,,,,0,23,54,42%,45,76,2,15,13%,0,0,7:37,0,6,10,60%,14,19,0,0,---,0,0,0:14,0,25,51,49%,42,68,0,0,---,0,0,0:03,0,22,46,47%,30,54,0,0,---,0,0,0:35,,,,,,,,,,,,,,,,,,,,,,,,,0,53,107,49%,86,141,0,0,---,0,0,0:52,5,8,2,2,0,0,1,3,2,3,4,4,7,18,1,2,2,3,10,21,0,2,0,0,4,16,1,3,1,2,6,19,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,16,42,4,7,3,5,17,43,2,7,4,4,2,6,4,4,0,0,2,4,4,6,0,0,12,33,6,8,7,10,20,45,5,6,0,0,10,31,8,11,4,4,15,37,7,9,0,0,,,,,,,,,,,,,,,,,,,,,,,,,24,70,18,23,11,14,37,86,16,21,0,0
UFC Fight Night: Ladd vs. Dumont,"October 16, 2021","Las Vegas, Nevada, USA",Manon Fiorot,34ff304266360297,Mayra Bueno Silva,cc8c623cca88f54f,Women's Flyweight,Decision - Unanimous,3,5:00,(5-5-5),Tognoni,"


Tony Weeks 26 - 30.
 

Eric Colon 27 - 30.
 

Doug Crosby 27 - 30.",0,29,99,29%,30,102,1,1,100%,0,0,0:30,0,27,84,32%,36,93,0,2,0%,0,0,1:16,0,35,84,41%,46,96,1,3,33%,0,0,2:19,,,,,,,,,,,,,,,,,,,,,,,,,0,91,267,34%,112,291,2,6,33%,0,0,4:05,0,17,39,43%,20,43,0,0,---,0,0,0:03,0,18,45,40%,56,83,0,0,---,0,0,0:01,0,13,27,48%,16,30,0,0,---,0,0,0:00,,,,,,,,,,,,,,,,,,,,,,,,,0,48,111,43%,92,156,0,0,---,0,0,0:04,13,82,12,13,4,4,28,95,0,2,1,2,16,69,11,15,0,0,24,80,3,4,0,0,18,67,14,14,3,3,27,70,1,2,7,12,,,,,,,,,,,,,,,,,,,,,,,,,47,218,37,42,7,7,79,245,4,8,8,14,0,11,8,13,9,15,16,38,0,0,1,1,7,25,8,13,3,7,14,39,4,6,0,0,6,19,5,6,2,2,9,23,3,3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,13,55,21,32,14,24,39,100,7,9,2,2
UFC Fight Night: Ladd vs. Dumont,"October 16, 2021","Las Vegas, Nevada, USA",Aspen Ladd,d4691518d012b9e7,Norma Dumont,d3f5d33d61cd00c9,Women's Featherweight,Decision - Unanimous,5,5:00,(5-5-5-5-5),Peterson,"


Sal D'amato 46 - 49.
 

Chris Lee 46 - 49.
 

Junichiro Kamijo 47 - 48.",0,3,17,17%,3,17,0,0,---,0,0,0:00,0,4,21,19%,4,21,0,1,0%,0,0,0:37,0,9,34,26%,9,34,0,3,0%,0,0,0:51,0,12,29,41%,31,51,0,0,---,0,1,1:49,0,5,9,55%,39,43,0,1,0%,0,0,4:15,0,33,110,30%,86,166,0,5,0%,0,1,7:32,0,10,44,22%,10,44,0,0,---,0,0,0:00,0,13,31,41%,17,35,0,0,---,0,0,0:00,0,21,47,44%,21,47,0,0,---,0,0,0:09,0,9,14,64%,27,35,1,1,100%,0,0,1:23,0,12,13,92%,38,40,0,0,---,0,0,0:15,0,65,149,43%,113,201,1,1,100%,0,0,1:47,3,17,0,0,0,0,3,17,0,0,0,0,3,18,0,1,1,2,3,20,1,1,0,0,5,30,2,2,2,2,6,29,3,5,0,0,12,29,0,0,0,0,4,16,0,0,8,13,5,9,0,0,0,0,1,3,4,6,0,0,28,103,2,3,3,4,17,85,8,12,8,13,10,43,0,1,0,0,10,44,0,0,0,0,12,30,0,0,1,1,13,31,0,0,0,0,17,43,3,3,1,1,18,44,3,3,0,0,7,11,2,3,0,0,8,13,1,1,0,0,2,2,10,11,0,0,2,2,10,11,0,0,48,129,15,18,2,2,51,134,14,15,0,0
UFC Fight Night: Costa vs. Vettori,"October 23, 2021","Las Vegas, Nevada, USA",Livinha Souza,dab8cfbb6b1db10a,Randa Markos,4a57ebb14315b251,Women's Strawweight,Decision - Unanimous,3,5:00,(5-5-5),Herzog,"


Eric Colon 27 - 30.
 

Sal D'amato 27 - 30.
 

Derek Cleary 28 - 29.",0,3,7,42%,24,29,1,3,33%,2,0,1:43,0,2,4,50%,17,21,1,2,50%,0,0,1:31,0,6,16,37%,10,21,1,1,100%,0,0,0:17,,,,,,,,,,,,,,,,,,,,,,,,,0,11,27,40%,51,71,3,6,50%,2,0,3:31,0,21,36,58%,40,61,0,0,---,0,0,2:10,0,12,16,75%,50,62,0,0,---,0,1,3:00,0,32,44,72%,69,84,0,0,---,0,1,3:37,,,,,,,,,,,,,,,,,,,,,,,,,0,65,96,67%,159,207,0,0,---,0,2,8:47,1,5,2,2,0,0,1,4,2,3,0,0,1,3,1,1,0,0,0,2,1,1,1,1,5,15,0,0,1,1,5,14,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,7,23,3,3,1,1,6,20,3,5,2,2,15,29,4,5,2,2,9,23,12,13,0,0,10,14,2,2,0,0,1,5,2,2,9,9,30,42,1,1,1,1,19,27,6,10,7,7,,,,,,,,,,,,,,,,,,,,,,,,,55,85,7,8,3,3,29,55,20,25,16,16
UFC Fight Night: Costa vs. Vettori,"October 23, 2021","Las Vegas, Nevada, USA",Tabatha Ricci,d25240135aee03e5,Maria Oliveira,37d752ec41ed84bb,Women's Strawweight,Decision - Unanimous,3,5:00,(5-5-5),Peterson,"


Junichiro Kamijo 27 - 30.
 

Tony Weeks 27 - 30.
 

Doug Crosby 27 - 30.",0,21,52,40%,29,61,1,4,25%,0,0,1:22,0,29,48,60%,44,64,2,2,100%,0,0,2:20,0,12,35,34%,30,62,2,5,40%,0,0,2:56,,,,,,,,,,,,,,,,,,,,,,,,,0,62,135,45%,103,187,5,11,45%,0,0,6:38,0,28,81,34%,34,87,0,0,---,0,0,0:00,0,19,48,39%,25,56,0,0,---,0,0,0:01,0,19,49,38%,31,64,0,0,---,0,0,0:00,,,,,,,,,,,,,,,,,,,,,,,,,0,66,178,37%,90,207,0,0,---,0,0,0:01,11,39,8,9,2,4,14,44,5,5,2,3,21,37,2,5,6,6,12,31,0,0,17,17,10,33,2,2,0,0,3,23,0,0,9,12,,,,,,,,,,,,,,,,,,,,,,,,,42,109,12,16,8,10,29,98,5,5,28,32,14,57,8,17,6,7,26,78,2,2,0,1,8,31,8,12,3,5,17,46,1,1,1,1,12,40,2,4,5,5,18,48,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,34,128,18,33,14,17,61,172,4,4,1,2
UFC Fight Night: Costa vs. Vettori,"October 23, 2021","Las Vegas, Nevada, USA",Jessica-Rose Clark,6c8072b61c276e67,Joselyne Edwards,f9ab66e67240db7b,Women's Bantamweight,Decision - Unanimous,3,5:00,(5-5-5),Peterson,"


Sal D'amato 27 - 30.
 

Ron McCarthy 27 - 30.
 

Eric Colon 28 - 29.",0,3,6,50%,19,25,2,6,33%,0,0,3:33,0,9,13,69%,21,28,1,2,50%,0,0,3:24,0,6,8,75%,14,21,2,3,66%,0,0,4:43,,,,,,,,,,,,,,,,,,,,,,,,,0,18,27,66%,54,74,5,11,45%,0,0,11:40,0,9,19,47%,24,34,0,0,---,0,0,0:50,0,11,16,68%,19,27,0,0,---,0,0,0:48,0,10,13,76%,29,33,0,0,---,0,0,0:00,,,,,,,,,,,,,,,,,,,,,,,,,0,30,48,62%,72,94,0,0,---,0,0,1:38,2,5,0,0,1,1,3,6,0,0,0,0,5,8,2,2,2,3,5,9,2,2,2,2,2,4,3,3,1,1,2,4,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,9,17,5,5,4,5,10,19,4,4,4,4,7,15,1,1,1,3,9,19,0,0,0,0,4,7,4,6,3,3,8,13,3,3,0,0,8,11,2,2,0,0,6,9,0,0,4,4,,,,,,,,,,,,,,,,,,,,,,,,,19,33,7,9,4,6,23,41,3,3,4,4
UFC 267: Blachowicz vs. Teixeira,"October 30, 2021","Abu Dhabi, Abu Dhabi, United Arab Emirates",Amanda Ribas,beecb672a279223e,Virna Jandiroba,7dda2cf308f24a02,Women's Strawweight,Decision - Unanimous,3,5:00,(5-5-5),Movahedi,"


Ben Cartlidge 28 - 29.
 

Howard Hughes 28 - 29.
 

Anders Ohlsson 28 - 29.",0,8,18,44%,36,50,0,1,0%,1,0,0:05,0,26,83,31%,33,90,1,2,50%,0,0,0:35,0,54,132,40%,55,133,0,2,0%,0,0,0:03,,,,,,,,,,,,,,,,,,,,,,,,,0,88,233,37%,124,273,1,5,20%,1,0,0:43,1,12,23,52%,79,90,1,3,33%,0,0,3:06,0,12,62,19%,14,64,0,2,0%,0,0,0:00,0,26,70,37%,26,70,0,3,0%,0,0,0:00,,,,,,,,,,,,,,,,,,,,,,,,,1,50,155,32%,119,224,1,8,12%,0,0,3:06,5,13,1,3,2,2,7,17,1,1,0,0,18,71,6,10,2,2,24,80,2,3,0,0,36,110,8,11,10,11,53,130,1,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,59,194,15,24,14,15,84,227,4,6,0,0,12,23,0,0,0,0,8,18,1,2,3,3,9,57,3,5,0,0,12,61,0,1,0,0,25,61,1,9,0,0,26,69,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,46,141,4,14,0,0,46,148,1,4,3,3
UFC 268: Usman vs. Covington 2,"November 06, 2021","New York City, New York, USA",Rose Namajunas,47b63240018d5d86,Zhang Weili,1ebe20ebbfa15e29,UFC Women's Strawweight Title,Decision - Split,5,5:00,(5-5-5-5-5),Goddard,"


Doug Crosby 47 - 48.
 

Eric Colon 46 - 49.
 

Mike Bell 48 - 47.",0,20,36,55%,22,38,0,0,---,0,0,0:00,0,20,45,44%,22,48,1,1,100%,0,0,0:31,0,14,38,36%,16,40,0,0,---,0,0,0:02,0,14,23,60%,39,49,0,0,---,0,1,2:32,0,18,26,69%,31,44,1,1,100%,0,0,3:55,0,86,168,51%,130,219,2,2,100%,0,1,7:00,0,22,38,57%,36,56,1,3,33%,0,0,1:08,0,16,39,41%,21,44,1,3,33%,0,0,0:38,0,25,51,49%,29,55,1,1,100%,0,0,0:57,0,12,27,44%,32,50,2,3,66%,0,0,0:54,0,8,18,44%,44,67,0,1,0%,0,0,0:00,0,83,173,47%,162,272,5,11,45%,0,0,3:37,11,25,3,5,6,6,17,33,3,3,0,0,12,36,5,6,3,3,16,39,2,2,2,4,11,33,0,0,3,5,13,37,1,1,0,0,9,16,3,5,2,2,10,18,0,0,4,5,14,21,1,1,3,4,4,9,0,0,14,17,57,131,12,17,17,20,60,136,6,6,20,26,6,19,5,5,11,14,19,34,1,1,2,3,6,28,4,5,6,6,13,36,1,1,2,2,13,33,4,4,8,14,19,43,3,4,3,4,6,20,1,1,5,6,9,16,0,2,3,9,5,12,0,1,3,5,4,9,0,0,4,9,36,112,14,16,33,45,64,138,5,8,14,27
UFC Fight Night: Holloway vs. Rodriguez,"November 13, 2021","Las Vegas, Nevada, USA",Cortney Casey,5f179af5fffeb9f6,Liana Jojua,eebc23626e38f5dc,Women's Flyweight,Decision - Unanimous,3,5:00,(5-5-5),Goddard,"


Mike Bell 27 - 30.
 

Dave Tirelli 27 - 30.
 

Junichiro Kamijo 27 - 30.",0,29,67,43%,53,91,0,0,---,0,0,0:00,0,23,61,37%,30,72,0,0,---,0,0,0:00,0,37,90,41%,41,94,0,0,---,0,0,0:00,,,,,,,,,,,,,,,,,,,,,,,,,0,89,218,40%,124,257,0,0,---,0,0,0:00,0,9,47,19%,13,54,1,1,100%,0,0,0:31,0,8,45,17%,26,67,0,0,---,0,0,0:44,0,17,62,27%,18,63,1,2,50%,0,0,0:18,,,,,,,,,,,,,,,,,,,,,,,,,0,34,154,22%,57,184,2,3,66%,0,0,1:33,19,53,4,6,6,8,29,67,0,0,0,0,14,46,3,8,6,7,22,58,0,0,1,3,28,74,5,11,4,5,35,88,2,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,61,173,12,25,16,20,86,213,2,2,1,3,8,45,1,2,0,0,7,43,0,0,2,4,7,41,0,2,1,2,7,42,0,0,1,3,14,57,3,5,0,0,16,60,1,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,29,143,4,9,1,2,30,145,1,2,3,7
UFC Fight Night: Holloway vs. Rodriguez,"November 13, 2021","Las Vegas, Nevada, USA",Cynthia Calvillo,98215d037be5bcb7,Andrea Lee,05fa626cb33d15b8,Women's Flyweight,KO/TKO,2,5:00,(5-5-5),Smith,to Stoppage Between Rounds,0,25,87,28%,25,87,1,2,50%,0,0,0:39,0,22,67,32%,22,67,0,1,0%,0,0,0:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,47,154,30%,47,154,1,3,33%,0,0,0:39,0,43,116,37%,44,117,0,0,---,0,0,0:00,0,41,94,43%,41,94,0,1,0%,0,0,0:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,84,210,40%,85,211,0,1,0%,0,0,0:00,11,62,10,20,4,5,25,87,0,0,0,0,7,37,11,26,4,4,22,67,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,99,21,46,8,9,47,154,0,0,0,0,27,92,12,19,4,5,43,115,0,1,0,0,19,63,18,26,4,5,40,93,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,155,30,45,8,10,83,208,1,2,0,0
